event_id,timestamp,source_ip,destination_ip,source_port,destination_port,protocol,tcp_flags,action,username,auth_result,dns_query,http_status,redirect_domain,bytes_sent
EVT-10018,2026-09-01T13:33:54+00:00,10.0.5.37,172.16.0.34,48886,3389,TCP,ACK,allowed,jsmith,success,,,,6250
EVT-10019,2026-09-01T13:33:56+00:00,10.0.8.2,172.16.0.59,47646,80,HTTP,,allowed,,,,200,,4917
EVT-10020,2026-09-01T13:33:58+00:00,10.0.18.29,172.16.0.60,18623,3389,UDP,,blocked,,,,,,3825
EVT-10021,2026-09-01T13:34:00+00:00,10.0.7.109,172.16.0.35,11883,80,TCP,SYN,allowed,admin,,,,,2845
EVT-10022,2026-09-01T13:34:02+00:00,10.0.16.249,172.16.0.64,51587,3389,TCP,ACK,allowed,,,,,,6773
EVT-10023,2026-09-01T13:34:04+00:00,10.0.20.155,172.16.0.47,19924,80,HTTP,,allowed,,,,200,,5962
EVT-10024,2026-09-01T13:34:06+00:00,10.0.18.214,172.16.0.56,36789,53,TCP,SYN,allowed,jsmith,,,,,1158
EVT-10025,2026-09-01T13:34:08+00:00,10.0.17.122,172.16.0.54,4191,53,TCP,ACK,allowed,admin,,,,,3658
EVT-10026,2026-09-01T13:34:10+00:00,10.0.9.139,172.16.0.46,42600,443,HTTP,,allowed,,,,200,,4632
EVT-10027,2026-09-01T13:34:12+00:00,10.0.8.125,172.16.0.16,46223,80,UDP,,allowed,,,,,,7982
EVT-10028,2026-09-01T13:34:14+00:00,10.0.17.198,172.16.0.2,10632,53,TCP,ACK,allowed,analyst,success,,,,2124
EVT-10029,2026-09-01T13:34:16+00:00,10.0.14.157,172.16.0.71,42706,443,HTTP,,allowed,,,,200,,5444
EVT-10030,2026-09-01T13:34:18+00:00,10.0.6.126,172.16.0.46,9557,443,TCP,SYN,allowed,service_backup,success,,,,5815
EVT-10031,2026-09-01T13:34:20+00:00,10.0.19.85,172.16.0.51,40956,22,TCP,ACK,allowed,jsmith,,,,,7546
EVT-10032,2026-09-01T13:34:22+00:00,10.0.9.49,172.16.0.46,48922,445,UDP,,allowed,,,,,,7534
EVT-10033,2026-09-01T13:34:24+00:00,10.0.18.157,172.16.0.43,23565,445,TCP,ACK,allowed,analyst,,,,,3498
EVT-10034,2026-09-01T13:34:26+00:00,10.0.1.44,172.16.0.70,26153,53,DNS,,allowed,,,intranet.example,,,2111
EVT-10035,2026-09-01T13:34:28+00:00,10.0.12.144,172.16.0.9,63975,53,UDP,,allowed,,,,,,2291
EVT-10036,2026-09-01T13:34:30+00:00,10.0.2.185,172.16.0.19,36055,443,HTTP,,allowed,,,,200,,5287
EVT-10037,2026-09-01T13:34:32+00:00,10.0.10.117,172.16.0.74,4321,80,TCP,ACK,allowed,service_backup,,,,,2610
EVT-10038,2026-09-01T13:34:34+00:00,10.0.11.30,172.16.0.72,2257,443,TCP,ACK,allowed,admin,,,,,5594
EVT-10039,2026-09-01T13:34:36+00:00,10.0.3.233,172.16.0.30,64300,445,TCP,ACK,allowed,,,,,,702
EVT-10040,2026-09-01T13:34:38+00:00,10.0.14.152,172.16.0.58,14183,445,UDP,,allowed,,,,,,4743
EVT-10041,2026-09-01T13:34:40+00:00,10.0.7.57,172.16.0.21,12017,53,DNS,,allowed,,,intranet.example,,,1083
EVT-10042,2026-09-01T13:34:42+00:00,10.0.18.53,172.16.0.44,13329,53,DNS,,allowed,,,intranet.example,,,3891
EVT-10043,2026-09-01T13:34:44+00:00,10.0.4.4,172.16.0.16,49901,53,DNS,,allowed,,,intranet.example,,,7885
EVT-10044,2026-09-01T13:34:46+00:00,10.0.18.24,172.16.0.5,39842,3389,TCP,ACK,allowed,,,,,,1697
EVT-10045,2026-09-01T13:34:48+00:00,10.0.15.87,172.16.0.45,41709,445,TCP,ACK,allowed,analyst,success,,,,1424
EVT-10046,2026-09-01T13:34:50+00:00,10.0.8.68,172.16.0.14,32946,80,HTTP,,allowed,,,,200,,1123
EVT-10047,2026-09-01T13:34:52+00:00,10.0.2.43,172.16.0.64,55652,80,TCP,ACK,allowed,admin,success,,,,6136
EVT-10048,2026-09-01T13:34:54+00:00,10.0.4.99,172.16.0.8,34029,443,HTTP,,allowed,,,,200,,3344
EVT-10049,2026-09-01T13:34:56+00:00,10.0.15.241,172.16.0.69,48607,80,TCP,ACK,allowed,jsmith,failure,,,,5773
EVT-10050,2026-09-01T13:34:58+00:00,10.0.1.104,172.16.0.39,8920,53,TCP,ACK,allowed,service_backup,,,,,747
EVT-10051,2026-09-01T13:35:00+00:00,10.0.2.185,172.16.0.58,3617,80,UDP,,allowed,,,,,,4044
EVT-10052,2026-09-01T13:35:02+00:00,10.0.14.42,172.16.0.17,65400,80,TCP,ACK,allowed,service_backup,,,,,1530
EVT-10053,2026-09-01T13:35:04+00:00,10.0.11.101,172.16.0.31,39092,53,DNS,,allowed,,,intranet.example,,,2901
EVT-10054,2026-09-01T13:35:06+00:00,10.0.16.211,172.16.0.58,42305,53,DNS,,allowed,,,intranet.example,,,6050
EVT-10055,2026-09-01T13:35:08+00:00,10.0.3.230,172.16.0.20,24236,22,TCP,ACK,allowed,jsmith,,,,,6570
EVT-10056,2026-09-01T13:35:10+00:00,10.0.13.76,172.16.0.59,12490,53,DNS,,allowed,,,intranet.example,,,1857
EVT-10057,2026-09-01T13:35:12+00:00,10.0.15.151,172.16.0.37,30309,443,HTTP,,allowed,,,,404,,5220
EVT-10058,2026-09-01T13:35:14+00:00,10.0.18.109,172.16.0.7,12383,443,TCP,ACK,allowed,jsmith,,,,,4614
EVT-10059,2026-09-01T13:35:16+00:00,10.0.19.188,172.16.0.57,33049,445,TCP,ACK,allowed,jsmith,,,,,5541
EVT-10060,2026-09-01T13:35:18+00:00,10.0.8.200,172.16.0.6,46593,445,TCP,ACK,allowed,analyst,failure,,,,4929
EVT-10061,2026-09-01T13:35:20+00:00,10.0.20.181,172.16.0.9,41513,443,UDP,,allowed,,,,,,5614
EVT-10062,2026-09-01T13:35:22+00:00,10.0.20.205,172.16.0.31,36336,80,ICMP,,allowed,,,,,,6998
EVT-10063,2026-09-01T13:35:24+00:00,10.0.12.40,172.16.0.6,4438,53,TCP,ACK,allowed,jsmith,,,,,854
EVT-10064,2026-09-01T13:35:26+00:00,10.0.15.216,172.16.0.55,12141,53,DNS,,allowed,,,intranet.example,,,5742
EVT-10065,2026-09-01T13:35:28+00:00,10.0.20.231,172.16.0.33,29137,80,TCP,ACK,allowed,admin,,,,,3837
EVT-10066,2026-09-01T13:35:30+00:00,10.0.12.203,172.16.0.73,10928,443,HTTP,,allowed,,,,200,,5089
EVT-10067,2026-09-01T13:35:32+00:00,10.0.17.245,172.16.0.17,26524,53,DNS,,allowed,,,intranet.example,,,4678
EVT-10068,2026-09-01T13:35:34+00:00,10.0.2.112,172.16.0.33,17582,53,DNS,,allowed,,,intranet.example,,,2437
EVT-10069,2026-09-01T13:35:36+00:00,10.0.2.13,172.16.0.32,63182,443,HTTP,,allowed,,,,200,,4052
EVT-10070,2026-09-01T13:35:38+00:00,10.0.11.184,172.16.0.49,46205,80,UDP,,allowed,,,,,,7579
EVT-10071,2026-09-01T13:35:40+00:00,10.0.16.5,172.16.0.27,2673,53,DNS,,allowed,,,intranet.example,,,4198
EVT-10072,2026-09-01T13:35:42+00:00,10.0.7.140,172.16.0.54,48257,53,DNS,,allowed,,,intranet.example,,,6291
EVT-10073,2026-09-01T13:35:44+00:00,10.0.9.97,172.16.0.39,15101,443,HTTP,,allowed,,,,200,,5293
EVT-10074,2026-09-01T13:35:46+00:00,10.0.8.235,172.16.0.19,18672,22,UDP,,allowed,,,,,,2752
EVT-10075,2026-09-01T13:35:48+00:00,10.0.18.118,172.16.0.66,60154,22,TCP,ACK,allowed,jsmith,success,,,,4206
EVT-10076,2026-09-01T13:35:50+00:00,10.0.9.63,172.16.0.51,34682,443,HTTP,,allowed,,,,200,,7207
EVT-10077,2026-09-01T13:35:52+00:00,10.0.10.229,172.16.0.19,37247,443,HTTP,,allowed,,,,404,,7419
EVT-10078,2026-09-01T13:35:54+00:00,10.0.3.136,172.16.0.33,49334,445,ICMP,,allowed,,,,,,4873
EVT-10079,2026-09-01T13:35:56+00:00,10.0.6.80,172.16.0.43,60317,443,TCP,SYN,allowed,analyst,success,,,,4508
EVT-10080,2026-09-01T13:35:58+00:00,10.0.12.24,172.16.0.14,26290,3389,ICMP,,allowed,,,,,,366
EVT-10081,2026-09-01T13:36:00+00:00,10.0.13.26,172.16.0.64,19955,53,DNS,,allowed,,,intranet.example,,,3234
EVT-10082,2026-09-01T13:36:02+00:00,10.0.1.125,172.16.0.38,48123,53,TCP,ACK,allowed,service_backup,success,,,,5413
EVT-10083,2026-09-01T13:36:04+00:00,10.0.1.249,172.16.0.43,27488,443,HTTP,,allowed,,,,404,,585
EVT-10084,2026-09-01T13:36:06+00:00,10.0.1.186,172.16.0.41,63502,80,HTTP,,allowed,,,,200,,4094
EVT-10085,2026-09-01T13:36:08+00:00,10.0.18.9,172.16.0.62,58753,53,TCP,ACK,allowed,analyst,,,,,3297
EVT-10086,2026-09-01T13:36:10+00:00,10.0.20.45,172.16.0.12,52390,53,TCP,ACK,allowed,admin,success,,,,6682
EVT-10087,2026-09-01T13:36:12+00:00,10.0.11.36,172.16.0.62,3707,53,TCP,ACK,allowed,jsmith,,,,,392
EVT-10088,2026-09-01T13:36:14+00:00,10.0.12.27,172.16.0.27,36959,53,DNS,,allowed,,,intranet.example,,,3177
EVT-10089,2026-09-01T13:36:16+00:00,10.0.15.65,172.16.0.11,22268,53,DNS,,allowed,,,intranet.example,,,4885
EVT-10090,2026-09-01T13:36:18+00:00,10.0.8.61,172.16.0.16,14372,53,DNS,,allowed,,,intranet.example,,,4012
EVT-10091,2026-09-01T13:36:20+00:00,10.0.10.53,172.16.0.47,47967,53,DNS,,allowed,,,intranet.example,,,4696
EVT-10092,2026-09-01T13:36:22+00:00,10.0.14.217,172.16.0.70,5286,80,TCP,ACK,allowed,service_backup,success,,,,540
EVT-10093,2026-09-01T13:36:24+00:00,10.0.16.98,172.16.0.52,32885,22,TCP,SYN,allowed,analyst,success,,,,7787
EVT-10094,2026-09-01T13:36:26+00:00,10.0.5.179,172.16.0.16,16942,445,TCP,ACK,blocked,jsmith,,,,,3051
EVT-10095,2026-09-01T13:36:28+00:00,10.0.1.228,172.16.0.64,26335,80,HTTP,,allowed,,,,200,,6740
EVT-10096,2026-09-01T13:36:30+00:00,10.0.14.151,172.16.0.64,12052,445,UDP,,allowed,,,,,,7948
EVT-10097,2026-09-01T13:36:32+00:00,10.0.8.20,172.16.0.45,4746,53,DNS,,allowed,,,intranet.example,,,7834
EVT-10098,2026-09-01T13:36:34+00:00,10.0.1.85,172.16.0.75,30380,80,TCP,ACK,allowed,analyst,,,,,6014
EVT-10099,2026-09-01T13:36:36+00:00,10.0.1.14,172.16.0.54,2131,53,UDP,,allowed,,,,,,5482
EVT-10100,2026-09-01T13:36:38+00:00,10.0.10.245,172.16.0.48,23921,53,DNS,,allowed,,,intranet.example,,,7288
EVT-10101,2026-09-01T13:36:40+00:00,10.0.20.207,172.16.0.72,12725,53,TCP,ACK,allowed,analyst,success,,,,1105
EVT-10102,2026-09-01T13:36:42+00:00,10.0.14.242,172.16.0.50,22740,443,UDP,,allowed,,,,,,1210
EVT-10103,2026-09-01T13:36:44+00:00,10.0.2.231,172.16.0.25,39013,80,TCP,SYN,allowed,,,,,,3711
EVT-10104,2026-09-01T13:36:46+00:00,10.0.3.13,172.16.0.11,59322,3389,TCP,ACK,allowed,analyst,,,,,6141
EVT-10105,2026-09-01T13:36:48+00:00,10.0.17.162,172.16.0.26,20744,53,TCP,ACK,allowed,analyst,,,,,7111
EVT-10106,2026-09-01T13:36:50+00:00,10.0.17.205,172.16.0.76,50806,53,TCP,ACK,allowed,service_backup,success,,,,4568
EVT-10107,2026-09-01T13:36:52+00:00,10.0.16.71,172.16.0.52,37270,53,DNS,,allowed,,,intranet.example,,,3038
EVT-10108,2026-09-01T13:36:54+00:00,10.0.9.53,172.16.0.53,21895,443,UDP,,allowed,,,,,,2371
EVT-10109,2026-09-01T13:36:56+00:00,10.0.2.115,172.16.0.33,34794,53,DNS,,allowed,,,intranet.example,,,2160
EVT-10110,2026-09-01T13:36:58+00:00,10.0.8.100,172.16.0.62,63395,445,TCP,ACK,allowed,,success,,,,3355
EVT-10111,2026-09-01T13:37:00+00:00,10.0.14.103,172.16.0.39,35715,445,TCP,ACK,allowed,analyst,,,,,6684
EVT-10112,2026-09-01T13:37:02+00:00,10.0.6.78,172.16.0.62,63933,80,TCP,ACK,allowed,admin,success,,,,2346
EVT-10113,2026-09-01T13:37:04+00:00,10.0.14.13,172.16.0.74,5296,80,UDP,,blocked,,,,,,5064
EVT-10114,2026-09-01T13:37:06+00:00,10.0.9.229,172.16.0.66,64674,443,TCP,ACK,allowed,jsmith,,,,,7887
EVT-10115,2026-09-01T13:37:08+00:00,10.0.2.228,172.16.0.48,10335,443,TCP,SYN,allowed,analyst,,,,,1969
EVT-10116,2026-09-01T13:37:10+00:00,10.0.6.98,172.16.0.76,47185,53,DNS,,allowed,,,intranet.example,,,3642
EVT-10117,2026-09-01T13:37:12+00:00,10.0.6.184,172.16.0.79,25436,80,HTTP,,allowed,,,,200,,2646
EVT-10118,2026-09-01T13:37:14+00:00,10.0.15.159,172.16.0.35,48763,80,ICMP,,allowed,,,,,,7534
EVT-10119,2026-09-01T13:37:16+00:00,10.0.1.177,172.16.0.77,26290,80,TCP,ACK,allowed,jsmith,,,,,439
EVT-10120,2026-09-01T13:37:18+00:00,10.0.15.246,172.16.0.26,6080,53,DNS,,allowed,,,intranet.example,,,7400
EVT-10121,2026-09-01T13:37:20+00:00,10.0.16.21,172.16.0.18,28517,80,HTTP,,blocked,,,,404,,7822
EVT-10122,2026-09-01T13:37:22+00:00,10.0.14.115,172.16.0.61,21587,53,TCP,ACK,allowed,jsmith,,,,,7835
EVT-10123,2026-09-01T13:37:24+00:00,10.0.17.200,172.16.0.30,12373,53,DNS,,allowed,,,intranet.example,,,2099
EVT-10124,2026-09-01T13:37:26+00:00,10.0.4.77,172.16.0.39,41103,80,TCP,ACK,allowed,analyst,success,,,,4200
EVT-10125,2026-09-01T13:37:28+00:00,10.0.4.250,172.16.0.47,13469,443,UDP,,allowed,,,,,,156
EVT-10126,2026-09-01T13:37:30+00:00,10.0.5.22,172.16.0.36,54688,22,TCP,ACK,allowed,admin,,,,,4967
EVT-10127,2026-09-01T13:37:32+00:00,10.0.19.110,172.16.0.72,21737,3389,TCP,ACK,allowed,service_backup,,,,,7937
EVT-10128,2026-09-01T13:37:34+00:00,10.0.7.229,172.16.0.31,9993,53,TCP,ACK,allowed,,,,,,5249
EVT-10129,2026-09-01T13:37:36+00:00,10.0.17.45,172.16.0.19,64188,80,HTTP,,allowed,,,,404,,3607
EVT-10130,2026-09-01T13:37:38+00:00,10.0.9.207,172.16.0.9,21669,80,ICMP,,blocked,,,,,,6696
EVT-10131,2026-09-01T13:37:40+00:00,10.0.4.151,172.16.0.28,62392,22,UDP,,allowed,,,,,,2856
EVT-10132,2026-09-01T13:37:42+00:00,10.0.14.123,172.16.0.7,28148,53,DNS,,allowed,,,intranet.example,,,6693
EVT-10133,2026-09-01T13:37:44+00:00,10.0.16.215,172.16.0.37,43817,443,HTTP,,allowed,,,,200,,2194
EVT-10134,2026-09-01T13:37:46+00:00,10.0.8.199,172.16.0.15,54634,80,HTTP,,allowed,,,,200,,7001
EVT-10135,2026-09-01T13:37:48+00:00,10.0.6.159,172.16.0.74,25473,445,UDP,,allowed,,,,,,222
EVT-10136,2026-09-01T13:37:50+00:00,10.0.8.190,172.16.0.37,57246,80,HTTP,,allowed,,,,200,,583
EVT-10137,2026-09-01T13:37:52+00:00,10.0.19.243,172.16.0.9,37130,443,ICMP,,allowed,,,,,,3366
EVT-10138,2026-09-01T13:37:54+00:00,10.0.15.248,172.16.0.24,36009,80,TCP,ACK,allowed,jsmith,,,,,6682
EVT-10139,2026-09-01T13:37:56+00:00,10.0.16.31,172.16.0.34,45294,3389,TCP,ACK,allowed,service_backup,,,,,1409
EVT-10140,2026-09-01T13:37:58+00:00,10.0.9.67,172.16.0.40,5529,443,HTTP,,allowed,,,,200,,7276
EVT-10141,2026-09-01T13:38:00+00:00,10.0.14.112,172.16.0.63,50014,53,ICMP,,allowed,,,,,,6648
EVT-10142,2026-09-01T13:38:02+00:00,10.0.7.196,172.16.0.56,28339,445,UDP,,allowed,,,,,,6800
EVT-10143,2026-09-01T13:38:04+00:00,10.0.6.161,172.16.0.8,18646,22,TCP,ACK,allowed,jsmith,,,,,1405
EVT-10144,2026-09-01T13:38:06+00:00,10.0.7.178,172.16.0.4,60064,80,TCP,ACK,blocked,jsmith,,,,,6223
EVT-10145,2026-09-01T13:38:08+00:00,10.0.7.229,172.16.0.23,45526,443,TCP,ACK,blocked,analyst,,,,,706
EVT-10146,2026-09-01T13:38:10+00:00,10.0.4.176,172.16.0.75,21013,3389,TCP,ACK,allowed,analyst,,,,,3674
EVT-10147,2026-09-01T13:38:12+00:00,10.0.17.73,172.16.0.73,35311,443,HTTP,,allowed,,,,404,,4268
EVT-10148,2026-09-01T13:38:14+00:00,10.0.1.95,172.16.0.80,50794,53,DNS,,allowed,,,intranet.example,,,7135
EVT-10149,2026-09-01T13:38:16+00:00,10.0.15.12,172.16.0.62,47641,3389,ICMP,,allowed,,,,,,5652
EVT-10150,2026-09-01T13:38:18+00:00,10.0.1.18,172.16.0.16,31673,3389,TCP,ACK,allowed,service_backup,,,,,6794
EVT-10151,2026-09-01T13:38:20+00:00,10.0.13.84,172.16.0.13,43643,443,HTTP,,allowed,,,,200,,7027
EVT-10152,2026-09-01T13:38:22+00:00,10.0.6.233,172.16.0.79,57903,445,TCP,ACK,allowed,admin,,,,,3877
EVT-10153,2026-09-01T13:38:24+00:00,10.0.20.230,172.16.0.71,12264,80,TCP,ACK,allowed,jsmith,,,,,1779
EVT-10154,2026-09-01T13:38:26+00:00,10.0.6.195,172.16.0.16,24514,53,DNS,,allowed,,,intranet.example,,,1805
EVT-10155,2026-09-01T13:38:28+00:00,10.0.15.210,172.16.0.60,28489,80,HTTP,,allowed,,,,404,,7822
EVT-10156,2026-09-01T13:38:30+00:00,10.0.8.175,172.16.0.76,47389,445,TCP,ACK,allowed,jsmith,,,,,432
EVT-10157,2026-09-01T13:38:32+00:00,10.0.12.9,172.16.0.38,17440,80,TCP,ACK,allowed,admin,failure,,,,2089
EVT-10158,2026-09-01T13:38:34+00:00,10.0.11.80,172.16.0.20,1655,22,TCP,ACK,allowed,admin,success,,,,6970
EVT-10159,2026-09-01T13:38:36+00:00,10.0.14.195,172.16.0.21,30427,53,DNS,,allowed,,,intranet.example,,,5233
EVT-10160,2026-09-01T13:38:38+00:00,10.0.15.206,172.16.0.46,9793,53,DNS,,allowed,,,intranet.example,,,6930
EVT-10161,2026-09-01T13:38:40+00:00,10.0.7.134,172.16.0.41,44964,80,TCP,ACK,allowed,service_backup,failure,,,,1006
EVT-10162,2026-09-01T13:38:42+00:00,10.0.20.10,172.16.0.28,54171,22,TCP,ACK,allowed,analyst,,,,,2823
EVT-10163,2026-09-01T13:38:44+00:00,10.0.9.175,172.16.0.47,19193,3389,UDP,,allowed,,,,,,2301
EVT-10164,2026-09-01T13:38:46+00:00,10.0.4.102,172.16.0.7,15291,80,HTTP,,allowed,,,,200,,6686
EVT-10165,2026-09-01T13:38:48+00:00,10.0.6.191,172.16.0.24,47370,22,TCP,ACK,allowed,service_backup,,,,,5601
EVT-10166,2026-09-01T13:38:50+00:00,10.0.8.233,172.16.0.33,54666,3389,TCP,ACK,allowed,service_backup,,,,,3988
EVT-10167,2026-09-01T13:38:52+00:00,10.0.14.245,172.16.0.15,48772,53,TCP,ACK,allowed,service_backup,success,,,,1271
EVT-10168,2026-09-01T13:38:54+00:00,10.0.9.193,172.16.0.74,42621,3389,TCP,ACK,allowed,,success,,,,1303
EVT-10169,2026-09-01T13:38:56+00:00,10.0.19.31,172.16.0.9,26133,445,UDP,,allowed,,,,,,2574
EVT-10170,2026-09-01T13:38:58+00:00,10.0.18.110,172.16.0.70,9127,80,ICMP,,allowed,,,,,,4169
EVT-10171,2026-09-01T13:39:00+00:00,10.0.10.204,172.16.0.46,64846,443,HTTP,,allowed,,,,200,,4889
EVT-10172,2026-09-01T13:39:02+00:00,10.0.3.15,172.16.0.2,32915,443,TCP,ACK,allowed,analyst,,,,,527
EVT-10173,2026-09-01T13:39:04+00:00,10.0.4.97,172.16.0.61,63576,53,TCP,ACK,allowed,service_backup,,,,,6249
EVT-10174,2026-09-01T13:39:06+00:00,10.0.15.204,172.16.0.4,40773,22,TCP,SYN,allowed,,success,,,,5512
EVT-10175,2026-09-01T13:39:08+00:00,10.0.13.40,172.16.0.53,49612,53,DNS,,allowed,,,intranet.example,,,6030
EVT-10176,2026-09-01T13:39:10+00:00,10.0.14.37,172.16.0.16,31320,22,TCP,ACK,allowed,,,,,,864
EVT-10177,2026-09-01T13:39:12+00:00,10.0.10.116,172.16.0.3,59321,3389,TCP,ACK,allowed,jsmith,,,,,6258
EVT-10178,2026-09-01T13:39:14+00:00,10.0.18.91,172.16.0.58,55630,443,TCP,ACK,allowed,jsmith,,,,,536
EVT-10179,2026-09-01T13:39:16+00:00,10.0.17.106,172.16.0.29,53918,53,DNS,,allowed,,,intranet.example,,,2995
EVT-10180,2026-09-01T13:39:18+00:00,10.0.11.201,172.16.0.44,17108,80,TCP,SYN,allowed,,,,,,2973
EVT-10181,2026-09-01T13:39:20+00:00,10.0.4.84,172.16.0.25,31851,22,TCP,ACK,allowed,admin,,,,,2859
EVT-10182,2026-09-01T13:39:22+00:00,10.0.16.130,172.16.0.7,16654,53,TCP,ACK,allowed,,,,,,5052
EVT-10183,2026-09-01T13:39:24+00:00,10.0.7.170,172.16.0.69,43142,53,DNS,,allowed,,,intranet.example,,,1554
EVT-10184,2026-09-01T13:39:26+00:00,10.0.11.217,172.16.0.34,14707,3389,UDP,,allowed,,,,,,5237
EVT-10185,2026-09-01T13:39:28+00:00,10.0.15.129,172.16.0.78,23823,22,TCP,ACK,allowed,jsmith,,,,,1096
EVT-10186,2026-09-01T13:39:30+00:00,10.0.7.250,172.16.0.48,12811,443,UDP,,allowed,,,,,,1624
EVT-10187,2026-09-01T13:39:32+00:00,10.0.3.233,172.16.0.25,34860,80,TCP,ACK,allowed,,,,,,7787
EVT-10188,2026-09-01T13:39:34+00:00,10.0.3.245,172.16.0.28,9003,443,TCP,ACK,allowed,analyst,,,,,4871
EVT-10189,2026-09-01T13:39:36+00:00,10.0.4.167,172.16.0.68,26395,53,TCP,ACK,allowed,jsmith,,,,,7413
EVT-10190,2026-09-01T13:39:38+00:00,10.0.4.125,172.16.0.8,54461,3389,UDP,,allowed,,,,,,605
EVT-10191,2026-09-01T13:39:40+00:00,10.0.12.156,172.16.0.69,22928,443,UDP,,allowed,,,,,,3186
EVT-10192,2026-09-01T13:39:42+00:00,10.0.2.201,172.16.0.40,11941,53,DNS,,allowed,,,intranet.example,,,6236
EVT-10193,2026-09-01T13:39:44+00:00,10.0.11.144,172.16.0.70,26138,53,TCP,ACK,allowed,service_backup,,,,,5514
EVT-10194,2026-09-01T13:39:46+00:00,10.0.11.111,172.16.0.18,63638,53,DNS,,allowed,,,intranet.example,,,3434
EVT-10195,2026-09-01T13:39:48+00:00,10.0.20.107,172.16.0.37,23794,53,DNS,,allowed,,,intranet.example,,,5641
EVT-10196,2026-09-01T13:39:50+00:00,10.0.18.215,172.16.0.27,13204,443,HTTP,,allowed,,,,200,,3866
EVT-10197,2026-09-01T13:39:52+00:00,10.0.15.116,172.16.0.38,45379,80,UDP,,allowed,,,,,,815
EVT-10198,2026-09-01T13:39:54+00:00,10.0.6.245,172.16.0.74,45945,80,UDP,,allowed,,,,,,7498
EVT-10199,2026-09-01T13:39:56+00:00,10.0.2.126,172.16.0.41,19017,3389,UDP,,allowed,,,,,,2608
EVT-10200,2026-09-01T13:39:58+00:00,10.0.12.111,172.16.0.28,25383,80,HTTP,,allowed,,,,404,,4674
EVT-10201,2026-09-01T13:40:00+00:00,10.0.7.5,172.16.0.4,38947,53,TCP,SYN,allowed,admin,,,,,6224
EVT-10202,2026-09-01T13:40:02+00:00,10.0.20.105,172.16.0.35,29453,3389,TCP,SYN,allowed,service_backup,,,,,5470
EVT-10203,2026-09-01T13:40:04+00:00,10.0.15.136,172.16.0.77,2059,443,UDP,,allowed,,,,,,7595
EVT-10204,2026-09-01T13:40:06+00:00,10.0.8.92,172.16.0.3,50267,443,TCP,ACK,allowed,analyst,,,,,2964
EVT-10205,2026-09-01T13:40:08+00:00,10.0.5.203,172.16.0.56,41386,80,HTTP,,blocked,,,,404,,806
EVT-10206,2026-09-01T13:40:10+00:00,10.0.18.204,172.16.0.30,14431,22,TCP,ACK,allowed,,,,,,4583
EVT-10207,2026-09-01T13:40:12+00:00,10.0.4.65,172.16.0.49,36791,22,UDP,,allowed,,,,,,5362
EVT-10208,2026-09-01T13:40:14+00:00,10.0.3.234,172.16.0.51,57283,53,DNS,,allowed,,,intranet.example,,,6875
EVT-10209,2026-09-01T13:40:16+00:00,10.0.18.40,172.16.0.27,22033,445,TCP,SYN,allowed,service_backup,success,,,,1690
EVT-10210,2026-09-01T13:40:18+00:00,10.0.2.196,172.16.0.33,25723,3389,TCP,ACK,allowed,analyst,,,,,4197
EVT-10211,2026-09-01T13:40:20+00:00,10.0.8.95,172.16.0.22,59353,443,TCP,ACK,allowed,jsmith,,,,,6771
EVT-10212,2026-09-01T13:40:22+00:00,10.0.12.234,172.16.0.35,32670,3389,TCP,SYN,allowed,service_backup,,,,,7042
EVT-10213,2026-09-01T13:40:24+00:00,10.0.2.3,172.16.0.35,39360,53,TCP,SYN,allowed,,success,,,,6249
EVT-10214,2026-09-01T13:40:26+00:00,10.0.12.89,172.16.0.51,54240,80,TCP,ACK,allowed,analyst,,,,,323
EVT-10215,2026-09-01T13:40:28+00:00,10.0.11.106,172.16.0.80,38029,445,TCP,ACK,allowed,jsmith,success,,,,6801
EVT-10216,2026-09-01T13:40:30+00:00,10.0.13.22,172.16.0.20,18052,445,TCP,ACK,allowed,,success,,,,4523
EVT-10217,2026-09-01T13:40:32+00:00,10.0.12.73,172.16.0.46,11703,80,UDP,,allowed,,,,,,1304
EVT-10218,2026-09-01T13:40:34+00:00,10.0.9.202,172.16.0.38,5662,53,DNS,,allowed,,,intranet.example,,,867
EVT-10219,2026-09-01T13:40:36+00:00,10.0.14.206,172.16.0.15,32306,443,TCP,ACK,blocked,analyst,success,,,,4636
EVT-10220,2026-09-01T13:40:38+00:00,10.0.19.81,172.16.0.46,13891,445,TCP,ACK,allowed,admin,,,,,2592
EVT-10221,2026-09-01T13:40:40+00:00,10.0.15.16,172.16.0.66,48948,22,TCP,ACK,allowed,admin,,,,,4010
EVT-10222,2026-09-01T13:40:42+00:00,10.0.12.209,172.16.0.19,16577,80,UDP,,allowed,,,,,,5965
EVT-10223,2026-09-01T13:40:44+00:00,10.0.18.234,172.16.0.44,22196,445,ICMP,,allowed,,,,,,5663
EVT-10224,2026-09-01T13:40:46+00:00,10.0.20.42,172.16.0.20,18949,53,DNS,,allowed,,,intranet.example,,,4030
EVT-10225,2026-09-01T13:40:48+00:00,10.0.19.63,172.16.0.29,29068,53,DNS,,allowed,,,intranet.example,,,1963
EVT-10226,2026-09-01T13:40:50+00:00,10.0.1.76,172.16.0.37,58946,80,UDP,,allowed,,,,,,1441
EVT-10227,2026-09-01T13:40:52+00:00,10.0.6.130,172.16.0.23,30759,3389,TCP,ACK,allowed,admin,failure,,,,134
